ID	Group	Init. Comp.	S->E	E->I	I->D	D->R	f_a	f_e	g_a	g_e	r_a	r_e
Ind1274	118	S	3.30879	3.80579	4.45238	4.69503	-0.704839	-0.505361	-1.10413	-0.523189	-1.09662	-0.420679
Ind1275	118	S	4.53042	7.09743	10.6045	14.4975	-1.49157	-1.56724	0.392981	0.165521	0.461134	0.720978
Ind1276	118	S	4.56504	8.06601	8.0972	8.55092	-0.514007	1.03746	0.881391	-1.35842	-0.312347	-0.154236
Ind1277	118	S	1.51795	1.92177	14.1391	15.4722	2.62298	-0.131013	1.42169	-0.767187	-0.0838933	-0.177797
Ind1278	118	S	6.90041	7.59471	7.98948	8.40623	-0.832923	-0.432931	-1.90704	0.0700995	-0.698716	-1.20162
Ind1279	118	S	2.09062	41.3264	253.52	342.674	0.285301	-1.19892	1.22032	0.40113	1.33234	1.42711
Ind1280	119	E	no	16.2083	19.651	46.8144	-1.25285	-2.19193	-0.851068	-0.00773785	0.620498	1.34373
Ind1281	119	E	no	3.66464	5.39572	6.78636	0.643176	-0.347769	0.235483	-1.07406	-1.44533	0.743193
Ind1282	119	S	6.69968	8.78301	10.437	12.3284	-0.645439	2.06901	0.556686	-0.239142	0.618524	-1.40219
Ind1283	119	S	5.91958	5.99708	6.81495	6.86238	0.291981	0.677246	1.55315	-0.145501	-1.44082	-0.396349
Ind1284	119	S	6.43579	7.02144	7.57286	14.6342	-0.845088	0.270912	-0.955491	1.01211	0.0267902	-0.683481
Ind1285	119	S	8.83416	11.5402	16.6364	26.2147	1.35556	0.832176	-0.0565523	0.398875	-0.0182583	0.323777
Ind1286	119	S	5.71488	9.03365	9.76261	12.0452	1.22579	-0.797827	1.94008	0.702131	-0.242244	-0.112422
Ind1287	119	S	6.03971	8.94544	43.0893	53.3894	-0.654928	-0.624624	0.935789	0.836962	0.416255	0.863859
Ind1288	119	S	no	no	no	no	-0.0461141	-1.61053	-1.29543	-1.21087	0.345401	1.1717
Ind1289	119	S	5.65666	5.89412	6.65694	7.46004	1.46788	0.382475	1.03377	0.443581	-0.914897	-0.189266
Ind1290	120	E	no	4.95077	8.11003	9.24277	0.327109	0.402089	1.44533	-1.41115	1.09554	-1.42956
Ind1291	120	E	no	5.30194	6.11337	6.20216	-0.943222	0.144017	1.42213	-0.692586	0.270741	-0.28909
Ind1292	120	S	5.97678	6.03108	6.94097	7.80327	-0.989836	0.135498	-0.848201	0.0569905	0.515846	-0.639862
Ind1293	120	S	5.13655	7.65484	12.8528	14.839	1.00541	0.200046	1.09264	0.611394	0.134321	-0.102473
Ind1294	120	S	7.03729	7.81483	8.533	8.77447	1.15065	1.77488	1.41578	0.297723	0.464185	-2.70488
Ind1295	120	S	8.33652	16.1426	19.0772	23.6749	1.87448	-0.397996	0.909954	-0.384177	0.2299	-0.811421
Ind1296	120	S	17.785	18.0785	18.0956	20.0129	-1.15439	-0.839266	-1.90949	-1.16593	-1.20804	0.517912
Ind1297	120	S	16.3774	17.2772	17.5682	22.3129	1.07773	1.05793	-0.57008	-0.464029	-0.697771	-0.378322
Ind1298	120	S	no	no	no	no	-2.16288	-1.79027	-2.16676	-1.69868	0.141436	1.79819
Ind1299	120	S	5.06642	9.0815	26.7212	33.7763	-0.288819	0.542624	2.33936	1.2012	0.0889672	0.122841
Ind1300	121	E	no	1.76262	16.5889	30.067	2.63187	0.0568377	1.41133	-0.398826	0.733398	0.324374
Ind1301	121	E	no	3.0109	3.6308	4.01869	-1.91979	-1.54021	-1.32431	1.95152	-0.292532	-0.176728
Ind1302	121	S	2.25377	5.0441	21.6259	24.2322	-2.0508	-0.383055	-0.610716	0.0310343	0.522666	0.744859
Ind1303	121	S	3.22049	17.5901	21.8384	37.5753	0.240748	-1.57823	-1.30518	0.33599	0.820351	0.382392
Ind1304	121	S	1.94051	3.96992	8.71436	9.80525	0.132352	-1.38888	-0.33701	0.139639	-0.42608	-0.560767
Ind1305	121	S	8.40131	16.3259	18.6311	18.6651	-0.794109	0.486376	-2.30979	0.606595	0.35496	-0.406311
Ind1306	121	S	2.00691	2.80855	3.55991	8.23093	0.445156	-0.727473	1.13071	-1.83421	0.637362	-0.153522
Ind1307	121	S	2.20247	2.58904	2.7911	3.33269	0.809327	1.80355	-0.688525	0.789239	-0.753283	-1.60423
Ind1308	121	S	2.79479	5.60088	7.39058	8.17082	-0.816054	-0.722846	-1.71942	2.36033	0.23266	-0.903544
Ind1309	121	S	7.72698	11.7049	13.6142	21.7067	-1.25357	-1.70796	0.783688	-1.26023	0.153381	0.528825
Ind1310	122	E	no	13.6461	32.7988	47.7767	0.580902	-0.472805	0.703242	-0.490668	0.0599584	0.680278
Ind1311	122	E	no	9.15241	10.0042	15.9052	-0.70192	-0.635647	-0.434964	0.509038	1.10195	-0.677347
Ind1312	122	S	34.0811	37.5078	41.1717	41.2078	-0.581198	-0.722307	-0.589798	-0.701918	-0.194418	-0.493903
Ind1313	122	S	17.4054	32.8855	46.5039	46.6524	0.603129	-0.0938684	1.4289	0.218905	0.558095	1.36523
Ind1314	122	S	15.8282	16.3687	16.4326	19.4807	0.0120666	0.621086	0.26089	1.39436	1.20367	-1.08057
Ind1315	122	S	14.0841	14.2281	14.2818	14.8114	-0.327813	0.664287	1.39413	1.76196	-0.339074	-1.93565
Ind1316	122	S	40.6299	41.0737	42.3549	43.6585	1.31513	0.22294	0.095147	-0.592939	-1.03913	0.585475
Ind1317	122	S	14.4858	17.6848	24.0261	30.5243	-1.22069	-2.12731	-0.741815	1.0892	-0.537265	0.703143
Ind1318	122	S	16.5815	17.8275	23.6504	26.42	-0.534662	-0.596951	0.206647	-0.000374038	-0.312477	0.169124
Ind1319	122	S	15.9221	80.9602	120.151	269.867	1.919	-0.3026	0.542326	-0.561817	1.0528	1.89487
Ind1320	123	E	no	0.0288971	0.33729	0.511302	0.426729	-0.787102	1.10074	-1.18026	-1.16053	-0.219818
Ind1321	123	E	no	0.651438	1.50728	1.92014	0.521487	0.0278078	2.11689	-0.941752	-0.875862	-0.524191
Ind1322	123	S	5.93522	6.74729	6.85252	15.5532	-1.98795	-0.488287	-0.327299	0.0768456	-0.0334997	0.268214
Ind1323	123	S	1.51486	8.06274	13.9875	18.9849	-2.19534	0.711606	-0.361779	0.235172	0.526581	0.519061
Ind1324	123	S	no	no	no	no	-0.0470146	-0.174989	-0.811715	-0.374138	-0.116244	-0.937008
Ind1325	123	S	13.2598	13.4661	13.9011	14.1536	-1.80002	0.0771385	-0.420305	0.347017	-1.67687	-0.977991
Ind1326	123	S	12.73	13.7907	14.4172	17.7971	-0.577126	-0.0256944	-0.0707419	1.23399	-0.948459	0.264469
Ind1327	123	S	no	no	no	no	-0.525575	-0.74047	-0.932827	-0.379851	0.82119	-1.25406
Ind1328	123	S	17.2046	17.7724	18.0112	24.6477	-0.507505	-1.29447	-0.604963	-0.387371	-0.0923411	-0.0318973
Ind1329	123	S	1.8868	3.22769	6.34963	6.95788	-0.122036	-0.228929	-0.479086	0.890795	-0.617191	-0.392824
Ind1330	124	E	no	0.0835127	0.105867	0.565956	-0.256025	1.6951	-1.71667	-0.248804	0.305336	-1.16468
Ind1331	124	E	no	1.50203	6.53286	6.59976	1.5204	0.247544	0.120779	0.562296	-0.461953	-0.874206
Ind1332	124	S	no	no	no	no	0.235119	-0.578982	0.520139	-1.03505	0.466579	1.87924
Ind1333	124	S	6.81467	8.26851	27.6903	33.6706	-1.40139	0.337332	-1.5199	-1.18519	0.169791	1.17019
Ind1334	124	S	no	no	no	no	-1.93129	-2.21734	-0.537939	-0.70378	0.460898	0.73069
Ind1335	124	S	2.20899	2.46162	3.02774	3.59509	0.621041	0.940269	0.601198	0.770139	-1.08817	-0.489571
Ind1336	124	S	0.232077	0.767391	0.917873	2.46639	0.236022	-0.763792	-0.0783962	0.483271	-0.16071	-0.944338
Ind1337	124	S	6.03081	9.82459	15.2475	19.7828	-0.953338	-0.399601	-2.33499	-0.694648	0.41074	0.173291
Ind1338	124	S	4.98007	6.62194	8.22459	9.51797	0.825065	0.182536	1.08191	-0.39438	1.21902	-1.53018
Ind1339	124	S	10.5771	14.1442	19.1071	21.1572	-0.516798	-0.156377	-1.1407	-0.558693	-0.424197	0.31546
Ind1340	125	E	no	0.272995	0.349772	2.08825	0.965195	-0.273738	-0.77429	0.822417	-0.132349	-0.432975
Ind1341	125	E	no	1.85248	10.3873	10.9142	-1.86444	0.838476	-0.89874	-0.397855	-0.329957	0.0260299
Ind1342	125	S	11.2283	11.7099	14.5955	22.6172	1.60292	0.460117	0.949817	-1.46004	-0.435455	0.958952
Ind1343	125	S	1.04295	11.211	15.229	18.2051	2.1422	2.92798	1.89743	0.899414	1.7325	-1.46299
Ind1344	125	S	11.2112	12.76	19.0265	19.7207	1.25872	-0.466728	-0.708328	0.4507	-0.607422	0.268928
Ind1345	125	S	11.2243	12.2993	12.7497	13.7744	-0.006666	1.65519	-0.668635	-0.386973	-0.174945	-1.09673
Ind1346	125	S	1.83899	9.0895	14.7546	18.4245	-1.93844	-0.924701	1.5336	-0.542664	0.00813478	1.12234
Ind1347	125	S	11.4023	19.4657	22.485	23.58	-2.05561	0.931388	-0.896449	0.196679	0.813858	-0.523117
Ind1348	125	S	11.2546	14.0434	15.7598	16.4267	-2.09786	-1.70869	-0.239529	-0.865571	-0.459444	-0.222764
Ind1349	125	S	12.2296	12.9295	15.5526	16.1947	-1.50909	0.366381	-1.37196	-0.910433	0.181859	-0.0113182
Ind1350	126	E	no	2.86897	9.08665	11.8135	1.54376	-0.124792	1.43005	-1.01308	0.26039	-0.625278
Ind1351	126	E	no	0.10567	3.07138	4.20919	0.395129	0.140193	0.208297	0.274536	-0.281369	0.452512
Ind1352	126	S	7.35297	10.4529	25.3281	51.9196	-0.553836	-0.978863	1.50324	-0.80665	0.394032	0.643084
Ind1353	126	S	32.4156	32.8312	37.6893	41.2703	0.710351	-0.761129	-0.499016	-1.27849	-0.636597	0.736994
Ind1354	126	S	4.82589	9.24384	12.72	19.2723	0.442451	1.86505	0.435553	0.0650488	0.362597	-0.129126
Ind1355	126	S	10.7779	19.1104	36.47	41.3885	-2.26513	-0.866136	-1.32831	-0.0375238	1.2629	0.0127438
Ind1356	126	S	11.1488	26.8638	93.5567	96.0605	1.31555	-0.464185	-0.492729	-0.96137	0.2701	2.14179
Ind1357	126	S	1.84767	1.96575	1.96944	2.12885	0.309219	0.75875	1.38356	0.511363	0.226844	-1.435
Ind1358	126	S	3.66648	4.63094	10.3307	10.5145	-0.990623	2.22241	1.08508	-0.547603	0.704017	-0.83972
Ind1359	126	S	0.389722	28.7501	33.8913	35.6952	1.20582	0.355766	-0.0611252	0.442003	0.874039	0.672061
Ind1360	127	E	no	0.116694	1.26825	3.0173	-0.466394	1.49504	0.485956	-0.613682	0.191734	-1.15439
Ind1361	127	E	no	1.73367	30.9883	32.1364	-0.554874	-0.0927584	1.39113	-2.01238	-0.186735	1.12193
Ind1362	127	S	2.6771	10.197	10.5482	11.4471	-0.999087	-2.20308	-0.576039	-1.29501	0.31842	0.74327
Ind1363	127	S	0.533227	0.612613	0.854253	0.957878	1.70728	-0.454651	2.38921	0.751885	-1.67883	-1.40565
Ind1364	127	S	0.144449	1.47523	4.61277	4.66665	-0.745757	0.116411	1.49268	-0.130209	-0.182012	-0.0575864
Ind1365	127	S	1.10858	13.8519	14.6885	19.7048	-2.94812	-1.32367	-0.151773	-0.907085	0.0140747	1.2431
Ind1366	127	S	0.338612	0.529038	2.56575	3.18576	2.18933	1.34761	0.856388	1.7974	-0.911391	-0.106275
Ind1367	127	S	0.782505	1.11363	1.28701	1.39256	-0.847595	-0.192759	1.07078	-0.562923	-0.31055	-1.53646
Ind1368	127	S	2.8818	6.4119	7.35225	15.4156	-1.8653	0.893603	-1.1505	0.915556	-0.181307	0.188737
Ind1369	127	S	0.72763	0.88765	28.6978	33.7366	-0.538136	-2.00352	0.093507	0.532051	-0.253748	1.3141
Ind1370	128	E	no	0.637399	3.78371	3.91538	-0.96491	-0.210757	0.262315	-1.14345	-0.429429	-0.0147348
Ind1371	128	E	no	40.4472	51.3052	89.832	1.51841	-0.411038	-0.0796662	-0.421513	1.58172	0.453355
Ind1372	128	S	no	no	no	no	-0.669116	-0.268586	-2.41379	-1.6176	-0.653355	0.368449
Ind1373	128	S	42.6238	61.6043	81.7528	88.4382	-0.422817	-1.51181	-0.163549	1.24819	-0.367545	1.81113
Ind1374	128	S	45.3182	45.4969	45.7802	46.217	-0.350499	0.721607	-1.43843	0.496945	-0.602419	-1.71708
Ind1375	128	S	46.1308	47.7138	48.0517	48.1856	-0.398735	0.865844	-0.512548	-0.430473	0.316834	-1.06277
Ind1376	128	S	41.5736	41.6746	41.9865	42.093	-0.407069	1.90476	0.28596	-0.767527	-0.68749	-1.14153
Ind1377	128	S	41.3507	41.4639	42.2832	45.2809	0.00277735	-0.363278	-1.27664	1.16834	-1.04773	0.559648
Ind1378	128	S	44.0183	45.5054	45.8886	46.1602	0.104519	-0.868773	-0.123653	0.078221	-0.0663988	-1.02215
Ind1379	128	S	40.8999	41.3668	42.0761	42.7094	-0.886783	0.219508	0.415494	1.37032	-1.22071	-0.580341
Ind1380	129	E	no	28.0225	99.2381	109.144	0.823492	-0.484115	-0.116098	-0.561283	0.144592	1.86441
Ind1381	129	E	no	0.849844	1.01758	1.19007	0.799212	0.558421	0.63135	0.81425	-0.712923	-0.377255
Ind1382	129	S	7.3569	8.20162	8.25517	10.3212	-1.24367	-0.2524	-0.816872	-0.545698	-0.518501	0.442149
Ind1383	129	S	5.80686	13.6202	22.0634	25.4467	-0.142824	-0.781291	0.52936	-1.32057	0.229349	-0.232914
Ind1384	129	S	5.83431	10.1843	12.3676	12.9406	1.12154	-0.951126	1.70189	-0.559782	-0.254028	0.168784
Ind1385	129	S	9.3853	11.6187	12.0498	12.5629	-0.143826	-0.132313	-1.11762	-0.411888	-1.05304	0.0520271
Ind1386	129	S	6.418	6.55391	7.859	10.0231	-0.958584	-1.00957	0.316121	-0.176264	-0.119633	-0.962414
Ind1387	129	S	0.977288	5.72105	9.03745	10.0485	0.816212	2.42479	-0.208476	0.954958	-0.468602	1.0667
Ind1388	129	S	8.09173	10.5038	12.8469	19.5256	-0.391057	-0.435437	-0.404479	-1.73357	-0.24553	0.632512
Ind1389	129	S	8.88549	11.5307	21.5259	22.0625	-1.36475	0.139495	-0.00250711	-0.649617	0.278735	-0.49009
Ind1390	130	E	no	9.63145	12.8501	13.4618	0.162797	1.23916	-0.456862	0.241351	0.225981	1.0793
Ind1391	130	E	no	1.72076	8.40661	11.8584	-1.14734	-0.357864	-0.253749	-1.64482	-0.0625357	-0.486916
Ind1392	130	S	10.7454	12.0662	12.9415	15.9967	0.398713	-0.313968	-0.616895	0.430847	-0.391911	-0.114377
Ind1393	130	S	2.5178	4.7663	5.22488	13.762	-1.78306	1.6926	1.8293	0.462379	1.08167	-0.0622775
Ind1394	130	S	44.7682	45.2924	45.9181	46.6058	-0.758501	-0.0430033	-0.635513	-0.513619	-0.120637	-1.29536
Ind1395	130	S	no	no	no	no	-0.674435	1.39712	0.119161	-2.63092	-0.355346	-0.792214
Ind1396	130	S	45.5769	45.9895	46.2201	47.0126	-0.791641	2.65337	-1.83676	0.521016	-1.03175	-0.889775
Ind1397	130	S	9.1034	9.95587	12.102	18.1863	-0.968427	-0.907212	0.618768	-0.166281	-0.418106	-0.288236
Ind1398	130	S	8.85115	9.31106	10.9772	11.1774	-0.0437203	0.293502	-0.113743	0.660585	-1.09951	-0.186524
Ind1399	130	S	7.33578	39.7618	40.2585	47.5009	0.415097	1.86275	1.13702	0.747862	0.718265	0.433993
Ind1400	131	E	no	0.542873	2.43206	8.01145	-0.435466	0.687326	0.592101	0.0697126	-0.52194	0.137757
Ind1401	131	E	no	2.44061	31.794	83.4715	-0.127548	-0.118665	0.617539	-0.614794	0.0453638	2.33496
Ind1402	131	S	5.93656	6.70718	21.6772	24.3248	0.948955	-1.01585	-0.180618	0.101635	0.587517	-0.484154
Ind1403	131	S	5.64876	6.53753	15.0163	17.5137	-0.278633	0.0357717	-0.815852	0.520564	-0.0151769	0.170108
Ind1404	131	S	2.79298	10.226	14.1671	29.0307	-0.0873384	-0.236597	0.607279	0.354887	0.33057	1.01782
Ind1405	131	S	0.660718	21.121	26.9525	49.5534	1.79558	0.85855	1.90215	1.82914	0.356339	1.21183
Ind1406	131	S	5.23665	5.33638	5.73841	7.2099	0.61521	2.29406	0.653327	-0.0731028	0.630531	-2.4666
Ind1407	131	S	2.66165	3.14459	3.52413	4.12276	-0.163796	0.50884	0.969438	0.949964	-0.361608	-0.596214
Ind1408	131	S	5.45687	5.59101	6.8543	7.86573	2.81151	-0.117376	-0.00325092	0.00100485	-0.000676211	0.403908
Ind1409	131	S	31.982	40.0822	43.0801	46.2243	0.0772956	0.0936572	-0.00513618	-1.85469	0.0566439	0.916896
Ind1410	132	E	no	0.372848	1.38364	2.30485	0.835305	-0.431665	0.722615	1.211	-1.2674	0.216995
Ind1411	132	E	no	2.71734	8.38779	8.59373	-0.283514	-0.875552	-0.29783	0.69287	0.1406	-0.254028
Ind1412	132	S	no	no	no	no	-0.137394	-1.99313	-0.74399	-1.4176	0.475274	1.53212
Ind1413	132	S	no	no	no	no	-0.97744	1.50794	-0.36034	-0.119593	0.156229	0.0274699
Ind1414	132	S	no	no	no	no	0.444127	0.871174	0.244774	-0.526488	-0.235508	-1.45587
Ind1415	132	S	no	no	no	no	-0.993932	-1.16566	0.0671167	0.137003	0.370022	1.26551
Ind1416	132	S	no	no	no	no	-0.683781	-1.38105	-0.0299263	-0.320052	-0.0589399	1.24899
Ind1417	132	S	no	no	no	no	-0.657418	0.95279	-0.485878	0.371981	-0.250497	-0.108937
Ind1418	132	S	no	no	no	no	1.57986	-0.875	0.432208	-0.852615	-1.32364	2.57587
Ind1419	132	S	no	no	no	no	0.573484	1.55184	-1.42439	1.3282	-1.56268	-0.105751
Ind1420	133	E	no	4.93113	6.19677	39.3166	0.866236	-0.691429	0.328794	-1.40648	0.167311	0.432081
Ind1421	133	E	no	12.1028	45.0742	50.4797	-0.540083	-0.102838	-0.0454403	-0.826745	0.329554	1.84685
Ind1422	133	S	5.63212	6.71495	7.9408	9.07315	3.62045	0.381093	1.64266	-0.165655	-0.814744	-0.262131
Ind1423	133	S	5.7525	20.8205	42.0031	42.6564	1.58627	-1.3798	0.926664	1.65008	0.652787	0.346287
Ind1424	133	S	7.41719	7.51705	7.56026	8.1091	0.312867	0.93593	0.775148	-0.740475	-0.494959	-0.745536
Ind1425	133	S	7.78544	8.83266	9.84352	11.1316	1.33689	1.54737	-1.83477	-0.271493	-1.20753	-0.115459
Ind1426	133	S	6.939	16.3653	22.1757	22.4703	0.474324	-0.903297	-0.327062	-1.60148	-0.46124	0.912751
Ind1427	133	S	8.96868	336.876	402.588	556.765	-2.22924	-0.495013	-0.110457	-1.22166	2.19747	1.67203
Ind1428	133	S	6.76964	7.2619	12.8562	17.3203	-0.275168	-1.31511	-0.313915	0.916782	-0.059142	0.599942
Ind1429	133	S	6.79686	7.47431	20.6099	40.8515	0.251615	0.3956	0.994805	-0.275145	0.427578	0.789227
Ind1430	134	E	no	0.693817	2.75332	11.6831	-1.93906	-0.852255	0.330367	-1.30575	-0.0718309	0.351091
Ind1431	134	E	no	2.74207	14.7237	24.5487	0.850275	-1.22856	1.88676	-0.889285	0.690455	0.92052
Ind1432	134	S	2.99559	3.66979	3.97195	5.50435	0.463231	-0.0660113	1.33436	0.176743	0.649289	-0.81706
Ind1433	134	S	14.7294	27.2695	27.7218	28.154	-0.838329	-0.0819055	-1.08195	0.717119	0.833371	-0.6571
Ind1434	134	S	4.60135	17.4103	27.7313	37.2107	1.51959	0.380305	1.23243	0.0628338	-0.114709	0.393917
Ind1435	134	S	8.28874	8.60171	13.9803	44.2414	0.0317918	0.139722	0.507923	0.110062	0.0982568	0.862614
Ind1436	134	S	9.68767	92.1286	187.396	193.541	-2.1888	0.420805	0.141285	0.266898	1.50773	1.37691
Ind1437	134	S	12.4188	22.1808	23.8645	66.6271	0.785123	2.09418	-0.366556	-0.293985	0.444402	1.40207
Ind1438	134	S	15.5463	17.9216	30.6742	34.4893	-3.1053	0.329006	-1.484	-0.0332906	0.65128	-0.754547
Ind1439	134	S	13.816	18.9597	23.94	51.6947	-0.140641	0.630014	0.131807	-0.0451988	0.696225	0.474639
Ind1440	135	E	no	0.402736	4.14458	5.14848	0.65116	-0.250791	0.229218	0.723162	-0.503727	-0.819865
Ind1441	135	E	no	6.92903	14.8638	17.0143	-0.590213	-0.0224827	0.837037	-0.838496	1.14026	-0.492332
Ind1442	135	S	no	no	no	no	-0.324565	0.108898	-1.38438	-0.330618	-0.560959	-0.998678
Ind1443	135	S	1.9544	2.47571	2.58461	2.58986	0.560081	-0.455334	0.382714	-0.0639501	-1.44781	-0.092528
Ind1444	135	S	11.0973	73.7956	100.717	166.936	-0.517918	-1.46341	-0.484259	-0.361295	-0.057311	2.34932
Ind1445	135	S	1.42775	3.74201	13.7615	32.6217	0.999844	-0.944997	0.884098	-0.319438	-0.0436947	0.888645
Ind1446	135	S	3.85708	11.27	20.0805	31.0861	2.52259	-1.99724	1.04096	-0.911611	0.720106	1.27397
Ind1447	135	S	no	no	no	no	-0.518182	-1.59725	-0.453195	-0.422313	-0.378539	0.193096
Ind1448	135	S	0.551821	0.833577	11.2608	11.6749	-0.116803	1.26448	0.245527	3.16476	-1.17016	0.75064
Ind1449	135	S	2.85579	6.2437	143.42	192.262	-1.84899	-2.25032	0.151476	-0.490743	1.20629	2.34381
Ind1450	136	E	no	0.848534	2.7169	5.66687	-0.353308	-0.162365	0.552357	-0.522467	-0.140749	0.342833
Ind1451	136	E	no	0.271109	1.14724	3.97402	-0.940791	1.43855	-0.846907	0.726172	0.701563	-0.564264
Ind1452	136	S	2.09886	2.19391	2.3233	2.82667	-0.322675	-0.435807	-0.932902	-0.172007	0.130466	-1.58262
Ind1453	136	S	1.48333	4.84605	34.3019	36.5895	0.378149	-0.480859	-1.11265	1.38353	0.535133	-0.000123934
Ind1454	136	S	26.8627	28.2618	36.773	37.8271	0.505751	1.13214	-0.561967	-0.143124	0.780507	-0.898688
Ind1455	136	S	1.72847	13.8861	19.7369	29.1977	1.15227	0.334334	0.00130141	0.194946	-0.428863	0.94337
Ind1456	136	S	31.9801	33.9957	34.0597	34.8377	1.45736	0.289249	-0.173991	-0.767877	0.928008	-0.491476
Ind1457	136	S	19.6009	23.4351	25.5907	26.3589	0.514854	1.06926	-1.03526	-0.31951	0.896478	-0.205645
Ind1458	136	S	0.835568	1.11927	2.50949	6.85808	0.70089	0.0539471	0.376505	1.02107	0.648813	-0.786873
Ind1459	136	S	1.14954	1.39349	2.33271	2.78745	1.43526	0.148185	1.14257	0.702206	-1.03242	0.546682
Ind1460	137	E	no	25.8094	33.0845	33.6483	0.347799	0.366762	-0.386926	1.63346	-0.688633	2.29311
Ind1461	137	E	no	4.2705	4.65631	8.22733	0.416228	-0.396555	0.571089	1.40711	0.0726839	-0.02091
Ind1462	137	S	6.45989	6.49132	8.53315	9.33382	-1.14359	-0.209758	-0.349246	0.761796	-0.350792	-0.422347
Ind1463	137	S	5.71945	7.69979	10.7354	12.863	-0.360253	-0.102937	1.19121	-0.0267223	-0.220973	-0.0660385
Ind1464	137	S	5.31523	22.4747	62.7598	64.1301	0.42089	-1.12477	-0.0345109	0.136007	1.39868	0.0620863
Ind1465	137	S	5.25168	5.78673	8.18937	8.31654	-0.681995	2.29745	-0.596375	1.7867	0.893	-1.28867
Ind1466	137	S	5.94569	7.17855	19.9999	24.0905	-0.45643	-0.394899	0.718819	-0.113325	-0.438009	1.10547
Ind1467	137	S	4.30746	7.62176	17.5461	65.3596	2.63844	-0.372771	1.92738	1.46949	0.116935	1.14024
Ind1468	137	S	8.10228	9.51864	9.63775	12.0571	-1.12032	1.49468	-0.295757	1.51722	0.573869	-1.96037
Ind1469	137	S	9.77003	39.3134	52.3682	75.9398	-1.99107	-1.06153	-0.676131	-1.25623	0.388459	1.2854
Ind1470	138	E	no	0.0527667	1.15654	2.75611	-0.579001	0.177779	-1.25169	0.37464	-0.578284	-0.413725
Ind1471	138	E	no	0.746697	1.29891	1.56657	-0.809224	0.124806	-1.29264	0.345757	0.339477	-1.14406
Ind1472	138	S	1.32242	3.37852	4.11122	4.83811	1.17068	-0.616851	0.338651	-0.0980515	-0.0976421	-0.946149
Ind1473	138	S	no	no	no	no	0.983375	1.45653	0.337839	0.434338	0.694563	-0.0440766
Ind1474	138	S	no	no	no	no	2.07941	-1.64433	-1.92515	-1.71	-1.97837	-1.45678
Ind1475	138	S	3.94409	5.13209	14.2967	15.1428	-0.95265	-0.633513	0.105215	0.473269	0.634311	-0.143318
Ind1476	138	S	no	no	no	no	-0.238929	-1.40856	-0.716173	0.590788	-0.54415	0.424368
Ind1477	138	S	1.36234	1.79495	3.20118	3.67738	0.764311	0.563691	0.688821	-0.566044	-0.825578	0.34847
Ind1478	138	S	no	no	no	no	-0.352507	1.17368	-0.906746	-0.3643	0.187444	-1.41615
Ind1479	138	S	no	no	no	no	-0.0123205	0.131146	0.340466	-0.295253	-0.867016	0.206759
Ind1480	139	E	no	0.441137	0.778582	2.1745	0.421897	0.279388	0.514734	-0.563642	-1.51277	0.0783138
Ind1481	139	E	no	6.75	20.6067	21.569	1.45394	-1.53733	0.46355	0.209892	-0.171757	0.624244
Ind1482	139	S	3.29606	3.70436	3.76667	4.08886	-1.16646	-0.0551668	-0.87417	0.776981	0.313723	-2.20967
Ind1483	139	S	0.673402	3.1494	6.71947	10.0104	0.356237	2.08589	0.179452	1.12058	0.626036	-1.15721
Ind1484	139	S	3.39929	3.4422	4.89224	5.91983	3.25284	2.07226	0.336944	0.633841	0.327096	-1.10332
Ind1485	139	S	3.44456	148.009	206.166	254.811	-0.759688	-1.8621	0.402112	0.169893	0.497798	3.27218
Ind1486	139	S	3.46647	8.57368	14.2252	31.1217	-0.217714	-0.195821	-0.618279	0.550957	0.0344043	0.796344
Ind1487	139	S	4.17072	8.12386	9.51328	14.5181	-1.00693	-1.09827	-0.996735	0.0937924	-0.690844	0.73535
Ind1488	139	S	0.528064	13.6104	21.6253	22.568	0.442266	-0.632977	2.10175	0.773738	0.916107	-0.906061
Ind1489	139	S	1.90619	4.02574	26.3366	30.4487	-1.48566	0.882559	-0.434733	1.75137	0.515078	0.459515
Ind1490	140	E	no	0.0185949	0.267634	0.896235	0.0606013	0.392553	-0.661224	-1.31648	-1.13394	-1.11065
Ind1491	140	E	no	0.0134274	2.44185	3.82058	-1.01784	-0.226057	-0.70167	0.15937	1.04785	-1.95643
Ind1492	140	S	3.0998	7.00897	13.0232	13.1683	0.0307053	-1.09922	-1.09272	-0.199135	0.0060163	0.431789
Ind1493	140	S	2.48548	7.40531	9.24514	13.0424	1.05782	-1.82951	0.0363136	-0.589981	0.0692951	0.642601
Ind1494	140	S	0.765691	1.95992	4.49425	4.70231	2.03648	1.15748	1.27353	0.888582	-0.106228	-0.772545
Ind1495	140	S	4.11815	20.5501	27.6063	28.0735	-0.284692	-0.763435	-0.176944	-0.537244	1.04736	0.546842
Ind1496	140	S	2.15779	2.39667	5.62845	8.12501	0.932411	-0.256452	1.09058	-0.196067	-0.576197	0.986249
Ind1497	140	S	2.19628	2.71417	5.83316	7.14279	2.20597	0.0790077	-0.437873	0.0111762	-0.865389	0.36605
Ind1498	140	S	2.06586	2.49601	8.69597	27.227	-2.86646	-1.09969	-1.16433	1.37414	0.101035	0.732867
Ind1499	140	S	3.51991	3.65137	3.79409	6.02698	1.62749	0.0285695	-0.182506	-0.730474	-0.040259	-0.81875
