Ind1	Ind2	Value
1132	1241	0.25
1132	1259	0.25
1132	1333	0.25
1132	1393	0.25
1132	1427	0.25
1132	1643	0.25
1132	1947	0.25
1132	2039	0.25
1132	2095	0.25
1133	8	0.5
1133	159	0.25
1133	460	0.25
1133	497	0.25
1133	531	0.25
1133	582	0.25
1133	609	0.25
1133	653	0.25
1133	704	0.25
1133	757	0.25
1133	1029	0.25
1133	1133	1
1133	1151	0.25
1133	1239	0.25
1133	1278	0.25
1133	1305	0.25
1133	1598	0.25
1133	1754	0.25
1133	1810	0.25
1133	1936	0.25
1133	2061	0.25
1134	1	0.5
1134	100	0.25
1134	193	0.25
1134	289	0.25
1134	343	0.25
1134	362	0.25
1134	382	0.25
1134	482	0.25
1134	667	0.25
1134	799	0.25
1134	866	0.25
1134	871	0.25
1134	931	0.25
1134	968	0.25
1134	1037	0.25
1134	1065	0.25
1134	1134	1
1134	1299	0.25
1134	1340	0.25
1134	1360	0.25
1134	2007	0.25
1135	40	0.5
1135	118	0.25
1135	468	0.25
1135	544	0.25
1135	719	0.25
1135	729	0.25
1135	796	0.25
1135	921	0.25
1135	953	0.25
1135	1122	0.25
1135	1135	1
1135	1232	0.25
1135	1367	0.25
1135	1498	0.25
1135	1626	0.25
1135	1644	0.25
1135	1684	0.25
1135	1749	0.25
1135	1884	0.25
1135	2001	0.25
1135	2053	0.25
1136	38	0.5
1136	130	0.25
1136	258	0.25
1136	324	0.25
1136	569	0.25
1136	601	0.25
1136	656	0.25
1136	821	0.25
1136	926	0.25
1136	1021	0.25
1136	1136	1
1136	1149	0.25
1136	1378	0.25
1136	1522	0.25
1136	1557	0.25
1136	1571	0.25
1136	1703	0.25
1136	1709	0.25
1136	1803	0.25
1136	1874	0.25
1136	1891	0.25
1137	56	0.5
1137	332	0.25
1137	336	0.25
1137	352	0.25
1137	372	0.25
1137	434	0.25
1137	619	0.25
1137	955	0.25
1137	1024	0.25
1137	1055	0.25
1137	1098	0.25
1137	1137	1
1137	1327	0.25
1137	1336	0.25
1137	1455	0.25
1137	1540	0.25
1137	1550	0.25
1137	1551	0.25
1137	1722	0.25
1137	1730	0.25
1137	2083	0.25
1138	44	0.5
1138	363	0.25
1138	367	0.25
1138	398	0.25
1138	413	0.25
1138	587	0.25
1138	682	0.25
1138	691	0.25
1138	783	0.25
1138	811	0.25
1138	859	0.25
1138	1039	0.25
1138	1108	0.25
1138	1112	0.25
1138	1138	1
1138	1195	0.25
1138	1449	0.25
1138	1476	0.25
1138	1528	0.25
1138	1596	0.25
1138	1725	0.25
1139	85	0.5
1139	114	0.25
1139	231	0.25
1139	307	0.25
1139	565	0.25
1139	585	0.25
1139	711	0.25
1139	722	0.25
1139	725	0.25
1139	730	0.25
1139	885	0.25
1139	1139	1
1139	1167	0.25
1139	1172	0.25
1139	1257	0.25
1139	1401	0.25
1139	1469	0.25
1139	1505	0.25
1139	1583	0.25
1139	1591	0.25
1139	1666	0.25
1140	34	0.5
1140	149	0.25
1140	312	0.25
1140	348	0.25
1140	598	0.25
1140	706	0.25
1140	710	0.25
1140	891	0.25
1140	913	0.25
1140	939	0.25
1140	1086	0.25
1140	1089	0.25
1140	1095	0.25
1140	1125	0.25
1140	1140	1
1140	1230	0.25
1140	1903	0.25
1140	1913	0.25
1140	1990	0.25
1140	2031	0.25
1140	2051	0.25
1141	10	0.5
1141	250	0.25
1141	259	0.25
1141	270	0.25
1141	315	0.25
1141	447	0.25
1141	453	0.25
1141	695	0.25
1141	724	0.25
1141	910	0.25
1141	1020	0.25
1141	1141	1
1141	1406	0.25
1141	1416	0.25
1141	1432	0.25
1141	1547	0.25
1141	1548	0.25
1141	1820	0.25
1141	1833	0.25
1141	1868	0.25
1141	1869	0.25
1142	6	0.5
1142	180	0.25
1142	436	0.25
1142	504	0.25
1142	880	0.25
1142	1041	0.25
1142	1091	0.25
1142	1142	1
1142	1145	0.25
1142	1165	0.25
1142	1212	0.25
1142	1221	0.25
1142	1253	0.25
1142	1368	0.25
1142	1433	0.25
1142	1574	0.25
1142	1614	0.25
1142	1663	0.25
1142	1672	0.25
1142	1772	0.25
1142	1848	0.25
1143	81	0.5
1143	402	0.25
1143	448	0.25
1143	463	0.25
1143	646	0.25
1143	669	0.25
1143	684	0.25
1143	752	0.25
1143	808	0.25
1143	1143	1
1143	1146	0.25
1143	1440	0.25
1143	1466	0.25
1143	1567	0.25
1143	1568	0.25
1143	1570	0.25
1143	1691	0.25
1143	1917	0.25
1143	1923	0.25
1143	1982	0.25
1143	2008	0.25
1144	95	0.5
1144	262	0.25
1144	321	0.25
1144	381	0.25
1144	414	0.25
1144	428	0.25
1144	943	0.25
1144	983	0.25
1144	1144	1
1144	1249	0.25
1144	1264	0.25
1144	1374	0.25
1144	1400	0.25
1144	1524	0.25
1144	1544	0.25
1144	1553	0.25
1144	1556	0.25
1144	1767	0.25
1144	1770	0.25
1144	1783	0.25
1144	1957	0.25
1145	6	0.5
1145	180	0.25
1145	436	0.25
1145	504	0.25
1145	880	0.25
1145	1041	0.25
1145	1091	0.25
1145	1142	0.25
1145	1145	1
1145	1165	0.25
1145	1212	0.25
1145	1221	0.25
1145	1253	0.25
1145	1368	0.25
1145	1433	0.25
1145	1574	0.25
1145	1614	0.25
1145	1663	0.25
1145	1672	0.25
1145	1772	0.25
1145	1848	0.25
1146	81	0.5
1146	402	0.25
1146	448	0.25
1146	463	0.25
1146	646	0.25
1146	669	0.25
1146	684	0.25
1146	752	0.25
1146	808	0.25
1146	1143	0.25
1146	1146	1
1146	1440	0.25
1146	1466	0.25
1146	1567	0.25
1146	1568	0.25
1146	1570	0.25
1146	1691	0.25
1146	1917	0.25
1146	1923	0.25
1146	1982	0.25
1146	2008	0.25
1147	45	0.5
1147	264	0.25
1147	361	0.25
1147	438	0.25
1147	493	0.25
1147	508	0.25
1147	524	0.25
1147	532	0.25
1147	671	0.25
1147	823	0.25
1147	998	0.25
1147	1048	0.25
1147	1147	1
1147	1164	0.25
1147	1294	0.25
1147	1519	0.25
1147	1573	0.25
1147	1667	0.25
1147	1825	0.25
1147	1970	0.25
1147	2091	0.25
1148	39	0.5
1148	121	0.25
1148	168	0.25
1148	189	0.25
1148	239	0.25
1148	271	0.25
1148	391	0.25
1148	717	0.25
1148	873	0.25
1148	1148	1
1148	1228	0.25
1148	1381	0.25
1148	1419	0.25
1148	1493	0.25
1148	1559	0.25
1148	1575	0.25
1148	1632	0.25
1148	1689	0.25
1148	1847	0.25
1148	1916	0.25
1148	2045	0.25
1149	38	0.5
1149	130	0.25
1149	258	0.25
1149	324	0.25
1149	569	0.25
1149	601	0.25
1149	656	0.25
1149	821	0.25
1149	926	0.25
1149	1021	0.25
1149	1136	0.25
1149	1149	1
1149	1378	0.25
1149	1522	0.25
1149	1557	0.25
1149	1571	0.25
1149	1703	0.25
1149	1709	0.25
1149	1803	0.25
1149	1874	0.25
1149	1891	0.25
1150	83	0.5
1150	328	0.25
1150	394	0.25
1150	540	0.25
1150	627	0.25
1150	909	0.25
1150	1043	0.25
1150	1088	0.25
1150	1113	0.25
1150	1150	1
1150	1364	0.25
1150	1375	0.25
1150	1397	0.25
1150	1410	0.25
1150	1640	0.25
1150	1649	0.25
1150	1802	0.25
1150	1826	0.25
1150	1954	0.25
1150	2009	0.25
1150	2047	0.25
1151	8	0.5
1151	159	0.25
1151	460	0.25
1151	497	0.25
1151	531	0.25
1151	582	0.25
1151	609	0.25
1151	653	0.25
1151	704	0.25
1151	757	0.25
1151	1029	0.25
1151	1133	0.25
1151	1151	1
1151	1239	0.25
1151	1278	0.25
1151	1305	0.25
1151	1598	0.25
1151	1754	0.25
1151	1810	0.25
1151	1936	0.25
1151	2061	0.25
1152	43	0.5
1152	109	0.25
1152	110	0.25
1152	260	0.25
1152	293	0.25
1152	410	0.25
1152	519	0.25
1152	550	0.25
1152	693	0.25
1152	785	0.25
1152	1050	0.25
1152	1130	0.25
1152	1152	1
1152	1289	0.25
1152	1486	0.25
1152	1497	0.25
1152	1572	0.25
1152	1658	0.25
1152	1846	0.25
1152	1935	0.25
1152	2073	0.25
1153	24	0.5
1153	178	0.25
1153	219	0.25
1153	452	0.25
1153	511	0.25
1153	860	0.25
1153	981	0.25
1153	1101	0.25
1153	1153	1
1153	1178	0.25
1153	1322	0.25
1153	1324	0.25
1153	1399	0.25
1153	1403	0.25
1153	1429	0.25
1153	1595	0.25
1153	1740	0.25
1153	1830	0.25
1153	1904	0.25
1153	1958	0.25
1153	2085	0.25
1154	42	0.5
1154	333	0.25
1154	397	0.25
1154	605	0.25
1154	678	0.25
1154	1022	0.25
1154	1027	0.25
1154	1154	1
1154	1183	0.25
1154	1229	0.25
1154	1247	0.25
1154	1310	0.25
1154	1481	0.25
1154	1529	0.25
1154	1641	0.25
1154	1687	0.25
1154	1797	0.25
1154	1871	0.25
1154	1920	0.25
1154	1937	0.25
1154	2034	0.25
1155	27	0.5
1155	186	0.25
1155	191	0.25
1155	217	0.25
1155	276	0.25
1155	489	0.25
1155	563	0.25
1155	575	0.25
1155	578	0.25
1155	631	0.25
1155	645	0.25
1155	944	0.25
1155	1155	1
1155	1166	0.25
1155	1243	0.25
1155	1260	0.25
1155	1594	0.25
1155	1599	0.25
1155	1682	0.25
1155	1723	0.25
1155	2098	0.25
1156	57	0.5
1156	201	0.25
1156	245	0.25
1156	412	0.25
1156	462	0.25
1156	728	0.25
1156	759	0.25
1156	1051	0.25
1156	1087	0.25
1156	1118	0.25
1156	1156	1
1156	1558	0.25
1156	1580	0.25
1156	1609	0.25
1156	1716	0.25
1156	1729	0.25
1156	1792	0.25
1156	1812	0.25
1156	1889	0.25
1156	1938	0.25
1156	1952	0.25
1157	11	0.5
1157	144	0.25
1157	147	0.25
1157	158	0.25
1157	279	0.25
1157	375	0.25
1157	478	0.25
1157	595	0.25
1157	698	0.25
1157	737	0.25
1157	917	0.25
1157	985	0.25
1157	989	0.25
1157	1157	1
1157	1200	0.25
1157	1369	0.25
1157	1512	0.25
1157	1835	0.25
1157	1939	0.25
1157	1972	0.25
1157	2065	0.25
1158	92	0.5
1158	151	0.25
1158	210	0.25
1158	429	0.25
1158	458	0.25
1158	611	0.25
1158	755	0.25
1158	764	0.25
1158	793	0.25
1158	825	0.25
1158	1104	0.25
1158	1158	1
1158	1196	0.25
1158	1255	0.25
1158	1407	0.25
1158	1491	0.25
1158	1695	0.25
1158	1762	0.25
1158	1933	0.25
1158	1977	0.25
1158	2026	0.25
1159	90	0.5
1159	268	0.25
1159	302	0.25
1159	510	0.25
1159	548	0.25
1159	607	0.25
1159	747	0.25
1159	814	0.25
1159	1059	0.25
1159	1159	1
1159	1211	0.25
1159	1271	0.25
1159	1331	0.25
1159	1474	0.25
1159	1537	0.25
1159	1694	0.25
1159	1706	0.25
1159	1738	0.25
1159	1743	0.25
1159	1864	0.25
1159	2074	0.25
1160	36	0.5
1160	280	0.25
1160	420	0.25
1160	536	0.25
1160	680	0.25
1160	743	0.25
1160	773	0.25
1160	786	0.25
1160	863	0.25
1160	925	0.25
1160	1033	0.25
1160	1160	1
1160	1161	0.25
1160	1337	0.25
1160	1444	0.25
1160	1457	0.25
1160	1468	0.25
1160	1590	0.25
1160	1892	0.25
1160	1967	0.25
1160	2080	0.25
1161	36	0.5
1161	280	0.25
1161	420	0.25
1161	536	0.25
1161	680	0.25
1161	743	0.25
1161	773	0.25
1161	786	0.25
1161	863	0.25
1161	925	0.25
1161	1033	0.25
1161	1160	0.25
1161	1161	1
1161	1337	0.25
1161	1444	0.25
1161	1457	0.25
1161	1468	0.25
1161	1590	0.25
1161	1892	0.25
1161	1967	0.25
1161	2080	0.25
1162	5	0.5
1162	166	0.25
1162	187	0.25
1162	254	0.25
1162	542	0.25
1162	899	0.25
1162	1002	0.25
1162	1107	0.25
1162	1121	0.25
1162	1162	1
1162	1272	0.25
1162	1454	0.25
1162	1665	0.25
1162	1715	0.25
1162	1870	0.25
1162	1885	0.25
1162	1886	0.25
1162	1959	0.25
1162	1962	0.25
1162	2066	0.25
1162	2094	0.25
1163	87	0.5
1163	162	0.25
1163	360	0.25
1163	364	0.25
1163	461	0.25
1163	473	0.25
1163	546	0.25
1163	572	0.25
1163	872	0.25
1163	996	0.25
1163	1063	0.25
1163	1100	0.25
1163	1163	1
1163	1233	0.25
1163	1300	0.25
1163	1441	0.25
1163	1450	0.25
1163	1737	0.25
1163	1765	0.25
1163	1799	0.25
1163	1877	0.25
1164	45	0.5
1164	264	0.25
1164	361	0.25
1164	438	0.25
1164	493	0.25
1164	508	0.25
1164	524	0.25
1164	532	0.25
1164	671	0.25
1164	823	0.25
1164	998	0.25
1164	1048	0.25
1164	1147	0.25
1164	1164	1
1164	1294	0.25
1164	1519	0.25
1164	1573	0.25
1164	1667	0.25
1164	1825	0.25
1164	1970	0.25
1164	2091	0.25
1165	6	0.5
1165	180	0.25
1165	436	0.25
1165	504	0.25
1165	880	0.25
1165	1041	0.25
1165	1091	0.25
1165	1142	0.25
1165	1145	0.25
1165	1165	1
1165	1212	0.25
1165	1221	0.25
1165	1253	0.25
1165	1368	0.25
1165	1433	0.25
1165	1574	0.25
1165	1614	0.25
1165	1663	0.25
1165	1672	0.25
1165	1772	0.25
1165	1848	0.25
1166	27	0.5
1166	186	0.25
1166	191	0.25
1166	217	0.25
1166	276	0.25
1166	489	0.25
1166	563	0.25
1166	575	0.25
1166	578	0.25
1166	631	0.25
1166	645	0.25
1166	944	0.25
1166	1155	0.25
1166	1166	1
1166	1243	0.25
1166	1260	0.25
1166	1594	0.25
1166	1599	0.25
1166	1682	0.25
1166	1723	0.25
1166	2098	0.25
1167	85	0.5
1167	114	0.25
1167	231	0.25
1167	307	0.25
1167	565	0.25
1167	585	0.25
1167	711	0.25
1167	722	0.25
1167	725	0.25
1167	730	0.25
1167	885	0.25
1167	1139	0.25
1167	1167	1
1167	1172	0.25
1167	1257	0.25
1167	1401	0.25
1167	1469	0.25
1167	1505	0.25
1167	1583	0.25
1167	1591	0.25
1167	1666	0.25
1168	63	0.5
1168	127	0.25
1168	148	0.25
1168	342	0.25
1168	384	0.25
1168	464	0.25
1168	745	0.25
1168	780	0.25
1168	816	0.25
1168	1032	0.25
1168	1168	1
1168	1382	0.25
1168	1585	0.25
1168	1589	0.25
1168	1612	0.25
1168	1618	0.25
1168	1660	0.25
1168	1680	0.25
1168	1763	0.25
1168	2054	0.25
1168	2099	0.25
1169	74	0.5
1169	124	0.25
1169	209	0.25
1169	577	0.25
1169	580	0.25
1169	583	0.25
1169	840	0.25
1169	858	0.25
1169	897	0.25
1169	972	0.25
1169	1169	1
1169	1185	0.25
1169	1206	0.25
1169	1338	0.25
1169	1358	0.25
1169	1417	0.25
1169	1470	0.25
1169	1531	0.25
1169	1541	0.25
1169	1900	0.25
1169	1941	0.25
1170	68	0.5
1170	173	0.25
1170	273	0.25
1170	485	0.25
1170	596	0.25
1170	639	0.25
1170	670	0.25
1170	675	0.25
1170	1064	0.25
1170	1085	0.25
1170	1126	0.25
1170	1170	1
1170	1263	0.25
1170	1579	0.25
1170	1650	0.25
1170	1733	0.25
1170	1805	0.25
1170	1823	0.25
1170	1857	0.25
1170	1867	0.25
1170	1997	0.25
1171	98	0.5
1171	171	0.25
1171	373	0.25
1171	659	0.25
1171	674	0.25
1171	1042	0.25
1171	1171	1
1171	1180	0.25
1171	1201	0.25
1171	1242	0.25
1171	1316	0.25
1171	1359	0.25
1171	1607	0.25
1171	1633	0.25
1171	1676	0.25
1171	1771	0.25
1171	1894	0.25
1171	1912	0.25
1171	1918	0.25
1171	1989	0.25
1171	2041	0.25
1172	85	0.5
1172	114	0.25
1172	231	0.25
1172	307	0.25
1172	565	0.25
1172	585	0.25
1172	711	0.25
1172	722	0.25
1172	725	0.25
1172	730	0.25
1172	885	0.25
1172	1139	0.25
1172	1167	0.25
1172	1172	1
1172	1257	0.25
1172	1401	0.25
1172	1469	0.25
1172	1505	0.25
1172	1583	0.25
1172	1591	0.25
1172	1666	0.25
1173	75	0.5
1173	184	0.25
1173	433	0.25
1173	474	0.25
1173	494	0.25
1173	862	0.25
1173	950	0.25
1173	967	0.25
1173	1173	1
1173	1291	0.25
1173	1345	0.25
1173	1638	0.25
1173	1648	0.25
1173	1661	0.25
1173	1719	0.25
1173	1779	0.25
1173	1881	0.25
1173	1888	0.25
1173	1986	0.25
1173	2010	0.25
1173	2030	0.25
1174	78	0.5
1174	174	0.25
1174	383	0.25
1174	404	0.25
1174	469	0.25
1174	526	0.25
1174	566	0.25
1174	612	0.25
1174	883	0.25
1174	896	0.25
1174	935	0.25
1174	1016	0.25
1174	1093	0.25
1174	1174	1
1174	1175	0.25
1174	1280	0.25
1174	1487	0.25
1174	1523	0.25
1174	1625	0.25
1174	1775	0.25
1174	1789	0.25
1175	78	0.5
1175	174	0.25
1175	383	0.25
1175	404	0.25
1175	469	0.25
1175	526	0.25
1175	566	0.25
1175	612	0.25
1175	883	0.25
1175	896	0.25
1175	935	0.25
1175	1016	0.25
1175	1093	0.25
1175	1174	0.25
1175	1175	1
1175	1280	0.25
1175	1487	0.25
1175	1523	0.25
1175	1625	0.25
1175	1775	0.25
1175	1789	0.25
1176	82	0.5
1176	145	0.25
1176	164	0.25
1176	169	0.25
1176	283	0.25
1176	479	0.25
1176	539	0.25
1176	560	0.25
1176	593	0.25
1176	606	0.25
1176	634	0.25
1176	716	0.25
1176	770	0.25
1176	938	0.25
1176	969	0.25
1176	992	0.25
1176	1071	0.25
1176	1099	0.25
1176	1176	1
1176	1301	0.25
1176	2093	0.25
1177	58	0.5
1177	101	0.25
1177	227	0.25
1177	242	0.25
1177	304	0.25
1177	313	0.25
1177	496	0.25
1177	644	0.25
1177	654	0.25
1177	688	0.25
1177	720	0.25
1177	1177	1
1177	1244	0.25
1177	1330	0.25
1177	1386	0.25
1177	1453	0.25
1177	1727	0.25
1177	1940	0.25
1177	1948	0.25
1177	2037	0.25
1177	2057	0.25
1178	24	0.5
1178	178	0.25
1178	219	0.25
1178	452	0.25
1178	511	0.25
1178	860	0.25
1178	981	0.25
1178	1101	0.25
1178	1153	0.25
1178	1178	1
1178	1322	0.25
1178	1324	0.25
1178	1399	0.25
1178	1403	0.25
1178	1429	0.25
1178	1595	0.25
1178	1740	0.25
1178	1830	0.25
1178	1904	0.25
1178	1958	0.25
1178	2085	0.25
1179	22	0.5
1179	108	0.25
1179	160	0.25
1179	230	0.25
1179	234	0.25
1179	567	0.25
1179	772	0.25
1179	1067	0.25
1179	1179	1
1179	1191	0.25
1179	1270	0.25
1179	1281	0.25
1179	1342	0.25
1179	1408	0.25
1179	1758	0.25
1179	1780	0.25
1179	1781	0.25
1179	1824	0.25
1179	1896	0.25
1179	2042	0.25
1179	2046	0.25
1180	98	0.5
1180	171	0.25
1180	373	0.25
1180	659	0.25
1180	674	0.25
1180	1042	0.25
1180	1171	0.25
1180	1180	1
1180	1201	0.25
1180	1242	0.25
1180	1316	0.25
1180	1359	0.25
1180	1607	0.25
1180	1633	0.25
1180	1676	0.25
1180	1771	0.25
1180	1894	0.25
1180	1912	0.25
1180	1918	0.25
1180	1989	0.25
1180	2041	0.25
1181	7	0.5
1181	182	0.25
1181	295	0.25
1181	424	0.25
1181	507	0.25
1181	633	0.25
1181	638	0.25
1181	665	0.25
1181	744	0.25
1181	879	0.25
1181	902	0.25
1181	1181	1
1181	1261	0.25
1181	1371	0.25
1181	1458	0.25
1181	1581	0.25
1181	1586	0.25
1181	1606	0.25
1181	1798	0.25
1181	1893	0.25
1181	1906	0.25
1182	30	0.5
1182	156	0.25
1182	419	0.25
1182	629	0.25
1182	686	0.25
1182	750	0.25
1182	775	0.25
1182	831	0.25
1182	918	0.25
1182	1006	0.25
1182	1182	1
1182	1184	0.25
1182	1205	0.25
1182	1245	0.25
1182	1297	0.25
1182	1402	0.25
1182	1424	0.25
1182	1895	0.25
1182	1981	0.25
1182	1987	0.25
1182	2027	0.25
1183	42	0.5
1183	333	0.25
1183	397	0.25
1183	605	0.25
1183	678	0.25
1183	1022	0.25
1183	1027	0.25
1183	1154	0.25
1183	1183	1
1183	1229	0.25
1183	1247	0.25
1183	1310	0.25
1183	1481	0.25
1183	1529	0.25
1183	1641	0.25
1183	1687	0.25
1183	1797	0.25
1183	1871	0.25
1183	1920	0.25
1183	1937	0.25
1183	2034	0.25
1184	30	0.5
1184	156	0.25
1184	419	0.25
1184	629	0.25
1184	686	0.25
1184	750	0.25
1184	775	0.25
1184	831	0.25
1184	918	0.25
1184	1006	0.25
1184	1182	0.25
1184	1184	1
1184	1205	0.25
1184	1245	0.25
1184	1297	0.25
1184	1402	0.25
1184	1424	0.25
1184	1895	0.25
1184	1981	0.25
1184	1987	0.25
1184	2027	0.25
1185	74	0.5
1185	124	0.25
1185	209	0.25
1185	577	0.25
1185	580	0.25
1185	583	0.25
1185	840	0.25
1185	858	0.25
1185	897	0.25
1185	972	0.25
1185	1169	0.25
1185	1185	1
1185	1206	0.25
1185	1338	0.25
1185	1358	0.25
1185	1417	0.25
1185	1470	0.25
1185	1531	0.25
1185	1541	0.25
1185	1900	0.25
1185	1941	0.25
1186	71	0.5
1186	177	0.25
1186	267	0.25
1186	311	0.25
1186	589	0.25
1186	845	0.25
1186	852	0.25
1186	895	0.25
1186	1075	0.25
1186	1186	1
1186	1254	0.25
1186	1286	0.25
1186	1311	0.25
1186	1326	0.25
1186	1411	0.25
1186	1472	0.25
1186	1549	0.25
1186	1654	0.25
1186	1902	0.25
1186	1996	0.25
1186	2092	0.25
1187	91	0.5
1187	113	0.25
1187	339	0.25
1187	378	0.25
1187	513	0.25
1187	789	0.25
1187	900	0.25
1187	949	0.25
1187	1008	0.25
1187	1069	0.25
1187	1187	1
1187	1208	0.25
1187	1224	0.25
1187	1302	0.25
1187	1376	0.25
1187	1482	0.25
1187	1601	0.25
1187	1769	0.25
1187	1784	0.25
1187	1880	0.25
1187	2002	0.25
1188	86	0.5
1188	135	0.25
1188	198	0.25
1188	247	0.25
1188	356	0.25
1188	500	0.25
1188	520	0.25
1188	564	0.25
1188	660	0.25
1188	884	0.25
1188	893	0.25
1188	932	0.25
1188	1188	1
1188	1290	0.25
1188	1293	0.25
1188	1312	0.25
1188	1577	0.25
1188	1662	0.25
1188	1774	0.25
1188	2005	0.25
1188	2019	0.25
1189	61	0.5
1189	181	0.25
1189	261	0.25
1189	296	0.25
1189	427	0.25
1189	727	0.25
1189	751	0.25
1189	843	0.25
1189	854	0.25
1189	1189	1
1189	1285	0.25
1189	1387	0.25
1189	1479	0.25
1189	1494	0.25
1189	1542	0.25
1189	1674	0.25
1189	1693	0.25
1189	1755	0.25
1189	1813	0.25
1189	1921	0.25
1189	1978	0.25
1190	77	0.5
1190	128	0.25
1190	207	0.25
1190	416	0.25
1190	480	0.25
1190	495	0.25
1190	734	0.25
1190	903	0.25
1190	956	0.25
1190	1080	0.25
1190	1109	0.25
1190	1190	1
1190	1210	0.25
1190	1462	0.25
1190	1546	0.25
1190	1620	0.25
1190	1732	0.25
1190	1751	0.25
1190	1777	0.25
1190	1861	0.25
1190	1956	0.25
1191	22	0.5
1191	108	0.25
1191	160	0.25
1191	230	0.25
1191	234	0.25
1191	567	0.25
1191	772	0.25
1191	1067	0.25
1191	1179	0.25
1191	1191	1
1191	1270	0.25
1191	1281	0.25
1191	1342	0.25
1191	1408	0.25
1191	1758	0.25
1191	1780	0.25
1191	1781	0.25
1191	1824	0.25
1191	1896	0.25
1191	2042	0.25
1191	2046	0.25
1192	99	0.5
1192	116	0.25
1192	214	0.25
1192	303	0.25
1192	327	0.25
1192	499	0.25
1192	547	0.25
1192	549	0.25
1192	694	0.25
1192	756	0.25
1192	766	0.25
1192	776	0.25
1192	1017	0.25
1192	1052	0.25
1192	1114	0.25
1192	1192	1
1192	1209	0.25
1192	1262	0.25
1192	1539	0.25
1192	1942	0.25
1192	1994	0.25
1193	84	0.5
1193	157	0.25
1193	233	0.25
1193	243	0.25
1193	248	0.25
1193	269	0.25
1193	488	0.25
1193	515	0.25
1193	571	0.25
1193	623	0.25
1193	774	0.25
1193	1103	0.25
1193	1124	0.25
1193	1193	1
1193	1216	0.25
1193	1266	0.25
1193	1277	0.25
1193	1564	0.25
1193	1883	0.25
1193	2018	0.25
1193	2055	0.25
1194	9	0.5
1194	266	0.25
1194	573	0.25
1194	672	0.25
1194	714	0.25
1194	876	0.25
1194	888	0.25
1194	890	0.25
1194	928	0.25
1194	930	0.25
1194	970	0.25
1194	1018	0.25
1194	1194	1
1194	1213	0.25
1194	1256	0.25
1194	1420	0.25
1194	1475	0.25
1194	1750	0.25
1194	1842	0.25
1194	1859	0.25
1194	1901	0.25
1195	44	0.5
1195	363	0.25
1195	367	0.25
1195	398	0.25
1195	413	0.25
1195	587	0.25
1195	682	0.25
1195	691	0.25
1195	783	0.25
1195	811	0.25
1195	859	0.25
1195	1039	0.25
1195	1108	0.25
1195	1112	0.25
1195	1138	0.25
1195	1195	1
1195	1449	0.25
1195	1476	0.25
1195	1528	0.25
1195	1596	0.25
1195	1725	0.25
1196	92	0.5
1196	151	0.25
1196	210	0.25
1196	429	0.25
1196	458	0.25
1196	611	0.25
1196	755	0.25
1196	764	0.25
1196	793	0.25
1196	825	0.25
1196	1104	0.25
1196	1158	0.25
1196	1196	1
1196	1255	0.25
1196	1407	0.25
1196	1491	0.25
1196	1695	0.25
1196	1762	0.25
1196	1933	0.25
1196	1977	0.25
1196	2026	0.25
1197	37	0.5
1197	129	0.25
1197	150	0.25
1197	203	0.25
1197	212	0.25
1197	287	0.25
1197	522	0.25
1197	761	0.25
1197	809	0.25
1197	1197	1
1197	1215	0.25
1197	1287	0.25
1197	1321	0.25
1197	1527	0.25
1197	1554	0.25
1197	1592	0.25
1197	1838	0.25
1197	1862	0.25
1197	1961	0.25
1197	1993	0.25
1197	2048	0.25
1198	28	0.5
1198	487	0.25
1198	502	0.25
1198	673	0.25
1198	741	0.25
1198	792	0.25
1198	868	0.25
1198	878	0.25
1198	1003	0.25
1198	1105	0.25
1198	1198	1
1198	1284	0.25
1198	1388	0.25
1198	1510	0.25
1198	1668	0.25
1198	1807	0.25
1198	1899	0.25
1198	2016	0.25
1198	2032	0.25
1198	2052	0.25
1198	2059	0.25
1199	53	0.5
1199	396	0.25
1199	425	0.25
1199	481	0.25
1199	503	0.25
1199	630	0.25
1199	733	0.25
1199	742	0.25
1199	788	0.25
1199	889	0.25
1199	906	0.25
1199	911	0.25
1199	1000	0.25
1199	1011	0.25
1199	1199	1
1199	1344	0.25
1199	1521	0.25
1199	1642	0.25
1199	1651	0.25
1199	1731	0.25
1199	2043	0.25
1200	11	0.5
1200	144	0.25
1200	147	0.25
1200	158	0.25
1200	279	0.25
1200	375	0.25
1200	478	0.25
1200	595	0.25
1200	698	0.25
1200	737	0.25
1200	917	0.25
1200	985	0.25
1200	989	0.25
1200	1157	0.25
1200	1200	1
1200	1369	0.25
1200	1512	0.25
1200	1835	0.25
1200	1939	0.25
1200	1972	0.25
1200	2065	0.25
1201	98	0.5
1201	171	0.25
1201	373	0.25
1201	659	0.25
1201	674	0.25
1201	1042	0.25
1201	1171	0.25
1201	1180	0.25
1201	1201	1
1201	1242	0.25
1201	1316	0.25
1201	1359	0.25
1201	1607	0.25
1201	1633	0.25
1201	1676	0.25
1201	1771	0.25
1201	1894	0.25
1201	1912	0.25
1201	1918	0.25
1201	1989	0.25
1201	2041	0.25
1202	51	0.5
1202	176	0.25
1202	222	0.25
1202	330	0.25
1202	351	0.25
1202	435	0.25
1202	696	0.25
1202	804	0.25
1202	807	0.25
1202	1047	0.25
1202	1116	0.25
1202	1202	1
1202	1276	0.25
1202	1292	0.25
1202	1314	0.25
1202	1395	0.25
1202	1593	0.25
1202	1631	0.25
1202	1818	0.25
