id,sire,dam,group,donor,It,Rt,g_a,g_e,type,init. comp.
12311,932,2863,764,0,0.67279,2.32013,0.469832,-0.11597,progeny,S
6916,392,1784,764,0,0.264672,4.01515,0.682129,0.65306,progeny,S
9407,641,2282,764,0,1.85164,3.17239,0.432275,0.0191447,progeny,S
8035,504,2007,765,1,no,0.318851,-0.360658,-0.222749,progeny,I
9030,603,2206,765,0,no,no,-0.166139,0.117669,progeny,S
11959,896,2792,765,0,no,no,0.777932,0.22442,progeny,S
8345,535,2069,765,0,no,no,0.314373,1.01277,progeny,S
5348,235,1470,765,0,no,no,-0.811141,-0.748231,progeny,S
5677,268,1536,766,1,no,1.20615,-0.678481,1.16621,progeny,I
6804,381,1761,766,0,no,no,-0.191243,-0.525004,progeny,S
9702,671,2341,766,0,no,no,-0.587565,-0.981765,progeny,S
9017,602,2204,766,0,no,no,-1.01374,-1.26722,progeny,S
12906,991,2982,766,0,no,no,-0.571406,0.723384,progeny,S
9327,633,2266,767,1,no,15.6794,0.16243,-1.25217,progeny,I
5323,233,1465,767,0,13.4286,28.6436,1.54279,-1.00213,progeny,S
11366,837,2674,767,0,no,no,-1.20468,-0.105602,progeny,S
10311,732,2463,767,0,1.53618,1.95349,1.31483,0.23397,progeny,S
5651,266,1531,767,0,14.4737,14.9658,-0.778619,-0.595424,progeny,S
7984,499,1997,768,1,no,2.14877,-0.683221,0.0259731,progeny,I
5361,237,1473,768,0,no,no,0.294011,0.46524,progeny,S
9097,610,2220,768,0,no,no,-0.961655,-0.00881252,progeny,S
5841,285,1569,768,0,no,no,0.440173,-0.708276,progeny,S
11856,886,2772,768,0,no,no,0.611195,-0.938893,progeny,S
11782,879,2757,769,1,no,31.4014,0.327626,-0.98267,progeny,I
8319,532,2064,769,0,10.1487,15.5376,-1.01048,1.08184,progeny,S
10604,761,2521,769,0,3.57173,14.0521,0.624502,0.59211,progeny,S
8941,595,2189,769,0,6.0892,8.62979,0.840855,0.212797,progeny,S
6267,327,1654,769,0,6.64435,8.35003,-0.0877071,0.798013,progeny,S
8864,587,2173,770,1,no,8.84258,0.527744,0.38082,progeny,I
5015,202,1403,770,0,5.46417,14.657,1.23078,-0.145885,progeny,S
7341,435,1869,770,0,5.46948,6.28708,-0.992445,0.733159,progeny,S
3445,45,1089,770,0,no,no,-1.08722,0.550471,progeny,S
6264,327,1653,770,0,no,no,-0.522942,0.114118,progeny,S
5116,212,1424,771,1,no,0.636932,-0.0881359,0.538209,progeny,I
4163,117,1233,771,0,0.00728506,5.25806,0.618941,0.983967,progeny,S
9420,642,2284,771,0,3.26832,7.18259,0.337276,0.0558429,progeny,S
7060,406,1812,771,0,4.98296,10.321,-0.18457,-0.0589827,progeny,S
12976,998,2996,771,0,6.69217,10.7155,-0.0678685,-0.455461,progeny,S
6254,326,1651,772,1,no,13.1701,1.06339,0.314524,progeny,I
11573,858,2715,772,0,1.43812,3.65339,0.205439,0.274876,progeny,S
3558,56,1112,772,0,3.57774,7.38658,-0.0537135,0.204256,progeny,S
7874,488,1975,772,0,1.23728,6.35249,-0.957419,0.732327,progeny,S
8302,531,2061,772,0,4.99057,10.9232,0.996461,-0.683408,progeny,S
11547,855,2710,773,1,no,8.11051,0.78948,0.223217,progeny,I
9772,678,2355,773,0,no,no,-1.11821,0.0643927,progeny,S
10914,792,2583,773,0,6.8696,9.80768,-0.259728,-0.123137,progeny,S
7342,435,1869,773,0,no,no,-0.220518,-0.402276,progeny,S
11367,837,2674,773,0,3.47381,4.41944,-1.06483,-0.644692,progeny,S
11350,835,2670,774,1,no,0.526173,-0.19525,-0.0457798,progeny,I
5476,248,1496,774,0,no,no,0.251953,-0.239291,progeny,S
4035,104,1207,774,0,no,no,-0.842002,-1.42841,progeny,S
4581,159,1317,774,0,no,no,-1.54394,0.0989314,progeny,S
9387,639,2278,774,0,no,no,-0.539447,-0.38494,progeny,S
4710,171,1342,775,1,no,0.217431,0.0282798,0.309799,progeny,I
4605,161,1321,775,0,no,no,0.283703,-0.55069,progeny,S
11355,836,2671,775,0,no,no,-0.403451,-1.32631,progeny,S
9218,622,2244,775,0,no,no,-0.476821,-0.210928,progeny,S
3564,57,1113,775,0,no,no,-0.330172,-1.49296,progeny,S
11904,891,2781,776,1,no,16.5308,-0.0616171,-0.0257199,progeny,I
12947,995,2990,776,0,11.7701,11.8093,-0.170774,-0.290615,progeny,S
5442,245,1489,776,0,no,no,-0.17289,-0.020617,progeny,S
6456,346,1692,776,0,10.9412,18.2794,0.62032,0.345477,progeny,S
7997,500,2000,776,0,10.8904,16.7054,-0.260855,0.118215,progeny,S
4378,138,1276,777,1,no,0.0886446,-0.435784,-0.455981,progeny,I
4792,180,1359,777,0,no,no,-0.420861,0.2868,progeny,S
6345,335,1669,777,0,no,no,-0.0437523,0.507258,progeny,S
4678,168,1336,777,0,no,no,0.332728,-1.19379,progeny,S
10899,790,2580,777,0,no,no,-0.0194612,-0.200166,progeny,S
11434,844,2687,778,1,no,2.24007,-0.287258,0.00438646,progeny,I
3095,10,1019,778,0,3.60868,10.1914,0.905337,0.0450648,progeny,S
3046,5,1010,778,0,2.49946,36.0299,0.798382,-0.401427,progeny,S
5483,249,1497,778,0,7.09558,12.6281,1.30092,-0.463336,progeny,S
8871,588,2175,778,0,1.24537,7.03642,0.0227915,-0.230761,progeny,S
3849,85,1170,779,1,no,17.8615,0.401572,1.04015,progeny,I
3570,57,1114,779,0,6.96625,8.56992,0.601619,-0.544152,progeny,S
5332,234,1467,779,0,8.94272,11.5619,-0.754452,0.00369421,progeny,S
8616,562,2124,779,0,10.4388,14.7167,-1.12213,0.111845,progeny,S
10275,728,2455,779,0,no,no,-0.0198713,-0.498205,progeny,S
8158,516,2032,780,1,no,9.10532,-0.0225556,-0.6234,progeny,I
6865,387,1773,780,0,no,no,0.394599,-1.30782,progeny,S
6951,396,1791,780,0,2.51835,2.98466,0.466406,-1.07993,progeny,S
6993,400,1799,780,0,no,no,-1.16075,0.199033,progeny,S
9394,640,2279,780,0,0.943465,8.47966,0.786024,-0.56526,progeny,S
5300,230,1460,781,1,no,4.22517,-1.44124,0.36736,progeny,I
11726,873,2746,781,0,3.97775,13.6525,0.100913,0.215704,progeny,S
12228,923,2846,781,0,no,no,0.333787,-0.301459,progeny,S
4576,158,1316,781,0,1.63541,12.6051,-0.179109,-0.420428,progeny,S
10155,716,2431,781,0,2.95621,11.5006,0.596469,-0.375357,progeny,S
7454,446,1891,782,1,no,4.79314,-0.534825,-0.599429,progeny,I
8777,578,2156,782,0,no,no,-0.316218,0.0421073,progeny,S
12582,959,2917,782,0,no,no,0.281056,-0.255096,progeny,S
6536,354,1708,782,0,0.106557,2.66466,0.310467,0.712537,progeny,S
10455,746,2491,782,0,no,no,-2.12004,0.799061,progeny,S
6882,389,1777,783,1,no,3.5319,-0.171367,0.255134,progeny,I
9251,626,2251,783,0,0.514525,14.3363,-0.34857,0.659966,progeny,S
7987,499,1998,783,0,3.16942,6.93309,0.223836,0.814376,progeny,S
7222,423,1845,783,0,no,no,-0.463214,-0.278379,progeny,S
8721,573,2145,783,0,1.03197,2.34827,-0.504936,1.23557,progeny,S
5907,291,1582,784,1,no,13.2299,0.195819,1.72129,progeny,I
7529,453,1906,784,0,no,no,-0.345786,-0.339274,progeny,S
3274,28,1055,784,0,no,no,0.714384,-0.25993,progeny,S
12849,985,2970,784,0,1.22331,3.46718,0.359028,-0.62981,progeny,S
6394,340,1679,784,0,1.87973,6.62224,1.39261,0.108867,progeny,S
3810,81,1162,785,1,no,4.98453,-0.143547,-0.654278,progeny,I
11425,843,2685,785,0,no,no,-0.414174,-0.601998,progeny,S
7696,470,1940,785,0,3.03522,5.28461,0.20144,-0.0230873,progeny,S
12587,959,2918,785,0,0.710143,13.6087,0.137198,0.136755,progeny,S
6820,382,1764,785,0,0.361924,9.13199,0.458306,-0.0120707,progeny,S
12493,950,2899,786,1,no,6.58012,-0.455152,-0.30916,progeny,I
5727,273,1546,786,0,5.35185,6.46307,0.369233,-1.27961,progeny,S
10196,720,2440,786,0,1.7255,8.31506,2.1731,-1.10194,progeny,S
10468,747,2494,786,0,2.55419,3.96446,-1.05612,-0.234717,progeny,S
10330,733,2466,786,0,2.53018,8.393,0.697931,0.387054,progeny,S
3695,70,1139,787,1,no,1.87576,0.372299,-1.00154,progeny,I
7763,477,1953,787,0,10.117,21.2666,-0.934024,0.175378,progeny,S
6161,317,1633,787,0,4.52024,30.0584,-0.397783,0.286587,progeny,S
10832,784,2567,787,0,8.56211,9.39919,-0.356631,-1.4044,progeny,S
10415,742,2483,787,0,0.230535,10.6122,1.47474,0.0634632,progeny,S
4228,123,1246,788,1,no,3.40584,-0.247234,-0.201716,progeny,I
6295,330,1659,788,0,no,no,-1.13514,-0.903569,progeny,S
8967,597,2194,788,0,2.22636,12.4975,0.0381104,-0.366374,progeny,S
6176,318,1636,788,0,2.68615,6.61701,-0.039923,-0.0238157,progeny,S
3621,63,1125,788,0,2.32848,2.50941,0.0889232,0.998415,progeny,S
10944,795,2589,789,1,no,7.27655,-0.765672,-0.170272,progeny,I
9344,635,2269,789,0,0.198705,7.98581,0.274086,1.60362,progeny,S
4116,112,1224,789,0,3.44323,7.74227,-1.6708,-0.0994825,progeny,S
7255,426,1851,789,0,3.06425,3.72749,0.0872125,0.0724676,progeny,S
5045,205,1409,789,0,0.622507,3.12322,0.139341,-0.661325,progeny,S
12403,941,2881,790,1,no,7.7996,-0.79305,-0.810457,progeny,I
3038,4,1008,790,0,5.21747,5.972,-0.19529,0.906358,progeny,S
6323,333,1665,790,0,4.63643,5.82095,0.378386,-0.199631,progeny,S
12253,926,2851,790,0,3.50378,8.22073,-0.380833,0.838886,progeny,S
5445,245,1489,790,0,1.98509,4.99203,-0.245836,0.44699,progeny,S
6053,306,1611,791,1,no,5.44292,-0.0401297,0.627065,progeny,I
12929,993,2986,791,0,no,no,-1.07673,-0.2829,progeny,S
9296,630,2260,791,0,3.59994,10.0784,-0.587706,0.509072,progeny,S
10380,738,2476,791,0,3.49025,6.22368,0.437959,-0.265031,progeny,S
4621,163,1325,791,0,no,no,0.325256,-0.770221,progeny,S
6630,363,1726,792,1,no,7.02456,0.144831,1.46454,progeny,I
5975,298,1595,792,0,4.2909,5.55726,1.14903,0.119313,progeny,S
6000,300,1600,792,0,5.42482,7.70617,0.101184,-0.247113,progeny,S
9275,628,2255,792,0,no,no,0.0742516,-1.73528,progeny,S
8546,555,2110,792,0,no,no,-1.23398,-1.16141,progeny,S
10972,798,2595,793,1,no,3.75384,0.76891,0.257383,progeny,I
12365,937,2873,793,0,no,no,0.0372943,-1.5809,progeny,S
12301,931,2861,793,0,no,no,0.72352,-1.52153,progeny,S
8608,561,2122,793,0,no,no,-0.0135335,0.208261,progeny,S
5998,300,1600,793,0,0.722401,5.76818,0.0553787,0.979844,progeny,S
7608,461,1922,794,1,no,4.25065,-0.80827,-1.54631,progeny,I
7077,408,1816,794,0,0.455674,25.0048,0.840636,0.460142,progeny,S
9989,699,2398,794,0,3.36425,5.84057,-0.133733,-0.128057,progeny,S
12946,995,2990,794,0,3.81318,5.34293,0.720923,0.798658,progeny,S
9221,623,2245,794,0,1.38973,8.41403,-0.0107384,-0.19833,progeny,S
4794,180,1359,795,1,no,7.71832,-1.06676,1.15686,progeny,I
8241,525,2049,795,0,no,no,0.606139,-0.821597,progeny,S
7644,465,1929,795,0,1.22277,6.53856,0.138489,0.544818,progeny,S
6962,397,1793,795,0,3.00692,11.1926,0.505431,-0.0402316,progeny,S
12504,951,2901,795,0,1.16548,9.68405,0.816375,0.793242,progeny,S
5514,252,1503,796,1,no,0.0291512,1.21617,-0.706136,progeny,I
11264,827,2653,796,0,no,no,0.040466,0.806125,progeny,S
5301,231,1461,796,0,no,no,0.495055,-0.123969,progeny,S
12251,926,2851,796,0,no,no,-1.65634,-0.391876,progeny,S
12206,921,2842,796,0,no,no,0.131985,-1.00232,progeny,S
8465,547,2093,797,1,no,7.93977,0.157061,-0.676341,progeny,I
5923,293,1585,797,0,1.49425,9.07573,0.309749,-0.797332,progeny,S
11122,813,2625,797,0,3.14564,6.54115,0.0890025,-0.354403,progeny,S
5730,273,1546,797,0,no,no,0.522954,-0.842077,progeny,S
9631,664,2327,797,0,1.88687,11.2222,-0.0966376,0.847411,progeny,S
9136,614,2228,798,1,no,11.321,-0.131074,0.492079,progeny,I
7455,446,1891,798,0,3.49491,8.63118,0.634621,0.250764,progeny,S
5676,268,1536,798,0,no,no,-1.70072,-0.471561,progeny,S
7985,499,1997,798,0,no,no,-0.787102,-0.770026,progeny,S
7243,425,1849,798,0,no,no,0.0851636,-0.547996,progeny,S
6469,347,1694,799,1,no,0.716352,-0.70324,-1.33562,progeny,I
10410,741,2482,799,0,no,no,-0.0724032,1.31338,progeny,S
3295,30,1059,799,0,no,no,-0.225543,0.629088,progeny,S
11418,842,2684,799,0,no,no,-1.2813,0.82775,progeny,S
4139,114,1228,799,0,no,no,0.00182573,0.973672,progeny,S
10741,775,2549,800,1,no,11.8289,-0.658132,0.630611,progeny,I
9271,628,2255,800,0,3.2344,7.33998,0.36848,0.66581,progeny,S
3703,71,1141,800,0,1.82788,7.31709,-0.420983,0.267103,progeny,S
6372,338,1675,800,0,0.363424,0.657008,0.427771,-0.00270008,progeny,S
11305,831,2661,800,0,3.52479,6.2916,0.524398,-0.0674576,progeny,S
5515,252,1503,801,1,no,4.3523,-0.134364,0.0445555,progeny,I
8320,532,2064,801,0,no,no,-0.675866,-1.42082,progeny,S
5708,271,1542,801,0,no,no,-0.144141,-1.52248,progeny,S
6005,301,1601,801,0,2.00282,8.52526,-0.358925,-1.54494,progeny,S
4393,140,1279,801,0,0.925245,12.8179,0.526902,1.06839,progeny,S
5498,250,1500,802,1,no,3.23844,0.476508,-0.220153,progeny,I
9827,683,2366,802,0,2.74849,3.52557,-0.635186,-0.482612,progeny,S
6112,312,1623,802,0,no,no,-0.569369,0.0808454,progeny,S
6797,380,1760,802,0,3.44762,4.54488,-0.0369799,0.188532,progeny,S
10119,712,2424,802,0,3.09399,4.73266,0.396286,0.166737,progeny,S
8418,542,2084,803,1,no,0.705904,0.552994,0.126027,progeny,I
7377,438,1876,803,0,no,no,-0.0774521,-0.564369,progeny,S
12620,962,2924,803,0,no,no,-0.701094,-0.273294,progeny,S
5342,235,1469,803,0,no,no,-0.11633,-0.212184,progeny,S
8332,534,2067,803,0,no,no,0.171796,-0.868631,progeny,S
9691,670,2339,804,1,no,3.2135,-0.403611,-1.17201,progeny,I
3416,42,1084,804,0,no,no,0.8945,-0.935269,progeny,S
10239,724,2448,804,0,no,no,-0.605181,-0.311832,progeny,S
3318,32,1064,804,0,no,no,0.0704646,-0.766335,progeny,S
7115,412,1823,804,0,no,no,0.510602,-0.32196,progeny,S
4216,122,1244,805,1,no,5.8938,-0.655211,-0.84949,progeny,I
11000,800,2600,805,0,4.32787,14.8004,-0.93469,1.34524,progeny,S
5333,234,1467,805,0,5.6895,47.2994,-0.31487,-0.743322,progeny,S
4968,197,1394,805,0,3.23841,10.9063,1.49867,0.554448,progeny,S
7311,432,1863,805,0,3.26169,12.4909,0.109991,0.929154,progeny,S
12569,957,2914,806,1,no,0.63555,0.0989042,-0.0740708,progeny,I
8149,515,2030,806,0,no,no,-0.805176,0.345429,progeny,S
8548,555,2110,806,0,0.191452,3.17549,-0.352868,0.450429,progeny,S
5775,278,1555,806,0,2.97937,3.40546,1.17637,-0.899558,progeny,S
6093,310,1619,806,0,2.36268,10.6971,-0.0156412,0.280559,progeny,S
10148,715,2430,807,1,no,0.111549,0.582661,-0.268415,progeny,I
5733,274,1547,807,0,no,no,-1.18877,1.16652,progeny,S
3701,71,1141,807,0,no,no,0.47854,-0.75207,progeny,S
6023,303,1605,807,0,no,no,-0.223972,-0.580285,progeny,S
7995,500,1999,807,0,no,no,-0.0474967,-0.528854,progeny,S
12212,922,2843,808,1,no,0.125815,-0.128672,0.209683,progeny,I
10142,715,2429,808,0,no,no,-0.425488,-0.264894,progeny,S
5262,227,1453,808,0,no,no,0.0180818,0.475116,progeny,S
10815,782,2563,808,0,no,no,1.08143,-0.744663,progeny,S
3554,56,1111,808,0,no,no,-0.570229,-0.854004,progeny,S
6633,364,1727,809,1,no,0.939589,-0.148148,0.657562,progeny,I
8107,511,2022,809,0,no,no,0.556893,-0.307845,progeny,S
10820,782,2564,809,0,no,no,0.365914,-0.233273,progeny,S
11494,850,2699,809,0,no,no,-0.932772,-0.461513,progeny,S
4489,149,1298,809,0,no,no,-0.778312,-0.115302,progeny,S
9415,642,2283,810,1,no,1.59857,0.918731,-0.558998,progeny,I
4567,157,1314,810,0,no,no,-0.224429,-1.25941,progeny,S
11708,871,2742,810,0,no,no,-0.462838,-2.3646,progeny,S
3934,94,1187,810,0,no,no,0.688612,-1.10146,progeny,S
11742,875,2749,810,0,no,no,1.13699,-0.82927,progeny,S
12221,923,2845,811,1,no,4.3202,-0.395907,0.0229433,progeny,I
10514,752,2503,811,0,1.67751,3.00545,2.0619,-0.713859,progeny,S
5598,260,1520,811,0,2.2863,13.6383,0.392133,-0.207661,progeny,S
3367,37,1074,811,0,0.91448,9.61476,1.18905,0.135126,progeny,S
11834,884,2767,811,0,7.0903,14.5922,-0.522933,-0.329027,progeny,S
3279,28,1056,812,1,no,6.37726,0.65795,-0.61792,progeny,I
12477,948,2896,812,0,2.37463,20.6895,-0.634229,-0.91116,progeny,S
4055,106,1211,812,0,1.17484,10.7978,-0.754448,-0.120604,progeny,S
12675,968,2935,812,0,1.28627,6.73958,-0.0398916,0.672687,progeny,S
3636,64,1128,812,0,0.213589,23.2628,0.215763,1.06871,progeny,S
12302,931,2861,813,1,no,4.337,0.76114,-0.448805,progeny,I
11673,868,2735,813,0,0.662706,1.61018,0.203525,0.853313,progeny,S
9148,615,2230,813,0,0.907492,15.3333,0.95028,0.598591,progeny,S
11751,876,2751,813,0,0.124119,17.3071,1.19579,0.336574,progeny,S
12080,908,2816,813,0,1.43963,11.4681,0.434731,0.399137,progeny,S
10911,792,2583,814,1,no,8.79679,0.505793,0.430973,progeny,I
12263,927,2853,814,0,0.607473,10.4966,1.25489,-0.461253,progeny,S
11791,880,2759,814,0,14.5837,16.5524,-0.646114,-0.362358,progeny,S
12779,978,2956,814,0,1.05505,2.77907,1.32853,-0.6847,progeny,S
12474,948,2895,814,0,0.512857,18.4381,-0.748445,0.60256,progeny,S
3125,13,1025,815,1,no,6.17708,-0.873687,-0.587814,progeny,I
9709,671,2342,815,0,4.22139,5.72643,0.631671,0.347956,progeny,S
8379,538,2076,815,0,2.17762,8.72967,-1.16055,0.511805,progeny,S
4543,155,1309,815,0,0.156327,1.85644,0.815506,1.30298,progeny,S
3239,24,1048,815,0,0.264864,5.52843,-0.703524,0.340462,progeny,S
12282,929,2857,816,1,no,10.9932,0.496158,-1.07193,progeny,I
10025,703,2405,816,0,7.50553,14.6027,-0.710757,0.614222,progeny,S
9310,631,2262,816,0,10.8957,12.8375,-0.771846,0.660649,progeny,S
8102,511,2021,816,0,1.47748,8.94406,0.573989,-0.248268,progeny,S
7908,491,1982,816,0,6.54661,8.60016,-1.00759,0.200974,progeny,S
7402,441,1881,817,1,no,5.53818,-1.15045,0.732638,progeny,I
5135,214,1427,817,0,no,no,-0.919674,-0.222414,progeny,S
11836,884,2768,817,0,1.39799,7.31795,-0.0578236,0.792988,progeny,S
7218,422,1844,817,0,3.64716,5.17666,0.644467,-0.606671,progeny,S
8695,570,2139,817,0,3.07931,6.81338,-0.558134,0.539354,progeny,S
8918,592,2184,818,1,no,1.74505,-0.258439,-0.176681,progeny,I
7963,497,1993,818,0,no,no,0.357801,-0.751306,progeny,S
4973,198,1395,818,0,no,no,-1.8386,-0.118369,progeny,S
11277,828,2656,818,0,no,no,0.731425,-0.249033,progeny,S
6379,338,1676,818,0,no,no,0.941445,0.0298736,progeny,S
11235,824,2647,819,1,no,10.3102,0.508269,0.484447,progeny,I
8957,596,2192,819,0,no,no,-0.959775,-0.929927,progeny,S
11092,810,2619,819,0,5.34251,18.5923,0.560548,-0.353586,progeny,S
9911,692,2383,819,0,0.161184,8.0743,0.446037,-0.21025,progeny,S
4122,113,1225,819,0,5.30968,14.2752,-0.123011,-0.682625,progeny,S
9785,679,2357,820,1,no,6.21448,-0.227555,-0.160574,progeny,I
10024,703,2405,820,0,no,no,-0.0708329,-0.281513,progeny,S
4966,197,1394,820,0,0.374144,1.98673,0.709028,0.915573,progeny,S
6945,395,1789,820,0,no,no,0.790951,-0.501132,progeny,S
5175,218,1435,820,0,no,no,-0.919529,-0.321556,progeny,S
8523,553,2105,821,1,no,0.694068,0.581332,0.495469,progeny,I
6897,390,1780,821,0,no,no,-0.279834,-0.436762,progeny,S
12801,981,2961,821,0,no,no,0.416863,-0.20371,progeny,S
10910,791,2582,821,0,no,no,-0.179094,-0.874816,progeny,S
7815,482,1963,821,0,no,no,-0.38231,-0.164392,progeny,S
8876,588,2176,822,1,no,24.8114,-0.935154,-0.647372,progeny,I
7273,428,1855,822,0,13.6876,16.4438,0.00499825,-1.05319,progeny,S
4301,131,1261,822,0,3.82157,16.9504,0.0709403,0.15884,progeny,S
6255,326,1651,822,0,2.58382,15.0033,0.31162,-0.788195,progeny,S
10132,714,2427,822,0,4.02721,16.7927,-0.81263,0.0209347,progeny,S
12285,929,2857,823,1,no,0.78789,0.861881,-1.00079,progeny,I
7463,447,1893,823,0,0.454137,2.67317,-0.235568,0.866228,progeny,S
11296,830,2660,823,0,no,no,0.718211,0.253996,progeny,S
11109,811,2622,823,0,no,no,-0.5876,-0.737263,progeny,S
8983,599,2197,823,0,no,no,0.00934013,-0.0267613,progeny,S
3797,80,1160,824,1,no,4.6582,1.59041,0.266311,progeny,I
8293,530,2059,824,0,no,no,0.712573,-0.505824,progeny,S
12499,950,2900,824,0,1.15339,1.15564,-0.334459,-0.14843,progeny,S
3802,81,1161,824,0,no,no,-0.613923,-1.45527,progeny,S
7052,406,1811,824,0,1.00411,10.1353,-0.571388,0.161242,progeny,S
4193,120,1239,825,1,no,4.41618,0.786183,-0.432197,progeny,I
3842,85,1169,825,0,no,no,0.468402,-0.493619,progeny,S
8279,528,2056,825,0,no,no,-0.478511,-1.19567,progeny,S
6567,357,1714,825,0,no,no,0.28576,0.252902,progeny,S
4664,167,1333,825,0,0.598068,1.41733,0.453948,0.412677,progeny,S
10625,763,2525,826,1,no,0.159977,0.770907,0.377999,progeny,I
3533,54,1107,826,0,no,no,0.1825,-1.70325,progeny,S
8792,580,2159,826,0,no,no,0.737553,-0.148156,progeny,S
8330,533,2066,826,0,no,no,-0.498071,0.147445,progeny,S
9094,610,2219,826,0,no,no,-0.108915,-0.428087,progeny,S
3145,15,1029,827,1,no,7.12863,0.395899,0.679178,progeny,I
7796,480,1960,827,0,5.9953,6.30258,-0.359295,1.14352,progeny,S
8614,562,2123,827,0,3.48566,7.3117,-0.496162,0.607815,progeny,S
3887,89,1178,827,0,0.71354,6.69879,-0.126548,0.911063,progeny,S
7440,444,1888,827,0,0.664995,1.44067,0.221962,1.04136,progeny,S
9034,604,2207,828,1,no,1.73073,0.288041,-0.66951,progeny,I
3580,58,1116,828,0,1.3814,2.5811,0.163184,1.21544,progeny,S
4112,112,1223,828,0,no,no,-1.47538,0.492036,progeny,S
9875,688,2375,828,0,no,no,-0.0720321,0.277038,progeny,S
5183,219,1437,828,0,no,no,-0.310867,0.311439,progeny,S
11295,830,2659,829,1,no,14.433,0.672876,0.288131,progeny,I
3156,16,1032,829,0,9.68411,11.9886,-1.04806,0.996666,progeny,S
7957,496,1992,829,0,1.33404,22.7398,1.14174,-0.299103,progeny,S
3549,55,1110,829,0,no,no,-1.53898,-1.03591,progeny,S
4424,143,1285,829,0,1.16237,11.3452,-0.289875,-1.4241,progeny,S
8811,582,2163,830,1,no,4.36911,0.0282491,-1.1665,progeny,I
7850,485,1970,830,0,no,no,-1.24111,0.248857,progeny,S
8404,541,2081,830,0,3.08175,7.87678,0.29746,-0.513236,progeny,S
9469,647,2294,830,0,1.30176,14.4023,0.691893,-0.381601,progeny,S
6346,335,1670,830,0,1.64094,13.2377,-1.26089,0.102745,progeny,S
8505,551,2101,831,1,no,2.14196,0.196413,-0.0442513,progeny,I
6649,365,1730,831,0,10.1798,24.9893,-0.196779,-0.106214,progeny,S
6785,379,1757,831,0,1.36669,7.13678,-0.702463,0.751034,progeny,S
11712,872,2743,831,0,6.28282,35.3122,-0.0701336,-0.198321,progeny,S
12188,919,2838,831,0,1.65035,6.73808,0.249785,0.79449,progeny,S
3623,63,1125,832,1,no,3.20779,-0.513187,-0.7083,progeny,I
4737,174,1348,832,0,1.20195,9.22523,0.426604,1.50783,progeny,S
9544,655,2309,832,0,no,no,-0.128576,-0.175166,progeny,S
4933,194,1387,832,0,8.83641,15.6786,-0.030396,0.060568,progeny,S
11381,839,2677,832,0,0.432848,1.77956,0.103575,1.12143,progeny,S
4711,172,1343,833,1,no,17.3051,1.2549,1.32905,progeny,I
6444,345,1689,833,0,1.77592,7.59649,-0.443026,0.70822,progeny,S
10039,704,2408,833,0,6.57398,27.2896,-0.17573,-0.64039,progeny,S
3812,82,1163,833,0,1.24789,21.4842,0.600334,0.550361,progeny,S
12464,947,2893,833,0,3.6327,5.18948,-0.360557,0.257716,progeny,S
11715,872,2743,834,1,no,8.30458,-0.293483,1.08429,progeny,I
9188,619,2238,834,0,13.8381,19.6239,-0.47794,1.02135,progeny,S
10903,791,2581,834,0,1.82311,17.4288,0.488457,0.516991,progeny,S
7435,444,1887,834,0,no,no,-0.980551,-0.556584,progeny,S
9316,632,2264,834,0,16.2644,17.746,-0.19225,-1.2813,progeny,S
7699,470,1940,835,1,no,5.06009,0.71429,-0.312576,progeny,I
4974,198,1395,835,0,10.8563,15.0232,-0.932273,0.895424,progeny,S
8377,538,2076,835,0,12.2425,15.971,-0.638744,-0.190482,progeny,S
5416,242,1484,835,0,1.15706,16.7257,0.494667,0.77519,progeny,S
6218,322,1644,835,0,2.2115,2.66911,-0.630485,0.472999,progeny,S
5693,270,1539,836,1,no,1.70913,0.39647,0.518515,progeny,I
10898,790,2580,836,0,no,no,0.354571,-1.08592,progeny,S
7092,410,1819,836,0,1.43099,6.06769,0.91445,0.739421,progeny,S
